name,website,address,city,state,phone,reviews,rating,logo,query:,email
Emerald Neuro-Recover,https://www.emerald-neuro-recover.com/," 12265 Hancock St #42, Carmel, IN 46032",Carmel, Indiana,(317) 606-8778,11,5.0,https://lh6.googleusercontent.com/-snkYbrbJ8sA/AAAAAAAAAAI/AAAAAAAAAAA/n1lTnkyKZs0/s44-p-k-no-ns-nd/photo.jpg,drug rehab in Indiana,
Amethyst House,http://www.amethysthouse.org/," 645 N Walnut St, Bloomington, IN 47404",Bloomington, Indiana,(812) 336-3570,8,4.0,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Indiana,
IU Health Addiction Treatment & Recovery Center - IU Health Methodist Hospital,https://iuhealth.org/find-locations/addiction-treatment-recovery-center-iu-health-methodist-hospital?utm_source=Google&utm_medium=Yext&y_source=1_MTI5Mjg4MzAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D," 1730 N Capitol Ave Suite C3, Indianapolis, IN 46202",Indianapolis, Indiana,(317) 962-8334,1,5.0,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Indiana,
Mosaic Recovery,#," 2554 Madison Ave, Indianapolis, IN 46225",Indianapolis, Indiana,(317) 788-6560,11,5.0,https://lh3.googleusercontent.com/a-/AOh14GgoJULAtVk-QGlwtdU3IXoRyhNsS-5xunAdsCtKIw=s40-c-rp-ba3-br100,drug rehab in Indiana,
Addiction Rehab Centers,https://addictionrehabcenters.business.site/?utm_source=gmb&utm_medium=referral," 7322 Noel Rd, Indianapolis, IN 46278",Indianapolis, Indiana,(844) 551-4673,21,4.6,https://lh6.googleusercontent.com/-w8k9L3Tvh8M/AAAAAAAAAAI/AAAAAAAAAAA/mYUXwdTIFBQ/s44-p-k-no-ns-nd/photo.jpg,drug rehab in Indiana,
Sunrise Recovery,http://www.sunriserecoverycare.com/," 1610 Blackiston View Dr, Clarksville, IN 47129",Clarksville, Indiana,(812) 924-7547,65,5.0,https://lh4.googleusercontent.com/-pUfCHmrj00o/AAAAAAAAAAI/AAAAAAAAAAA/Yf-M1ybRvRQ/s44-p-k-no-ns-nd/photo.jpg,drug rehab in Indiana,
CleanSlate Outpatient Addiction Medicine,https://www.cleanslatecenters.com/indianapolis-east-washington-indiana/?utm_source=google&utm_medium=local&utm_campaign=IN_IndianapolisE," 9660 Washington St #300, Indianapolis, IN 46229",Indianapolis, Indiana,(317) 860-5600,31,4.1,https://lh3.googleusercontent.com/a/AATXAJxzMAJEi_sN2TpoM-vPMU5JamWVE2Xji3mdXhAA=s40-c-rp-br100,drug rehab in Indiana,
Northwest Indiana Treatment Center,http://www.methadonetreatmentcenter.com/our-locations/indiana/northwest-indiana-treatment-center," 8500 Broadway, Merrillville, IN 46410",Merrillville, Indiana,(219) 769-7710,20,4.6,https://lh3.googleusercontent.com/a/AATXAJxxps6NeUTKWLVf2pPS8BsTVIP1YLSmmZ2xS91P=s40-c-rp-ba2-br100,drug rehab in Indiana,
Community Fairbanks Recovery Lodge,#," 1550 E 156th St, Carmel, IN 46032",Westfield, Indiana,(317) 957-9876,1,5.0,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Indiana,
Wooded Glen Recovery Center,https://woodedglen.com/," 2602 Hebron Church Rd, Henryville, IN 47126",Clark County, Indiana,(888) 262-0020,49,3.1,https://lh4.googleusercontent.com/-ztZ30Owi4S8/AAAAAAAAAAI/AAAAAAAAAAA/kYhm9YCKvls/s44-p-k-no-ns-nd/photo.jpg,drug rehab in Indiana,
CleanSlate Outpatient Addiction Medicine,https://www.cleanslatecenters.com/merrillville-indiana/?utm_source=google&utm_medium=local&utm_campaign=IN_Merrillville," 8601 Connecticut St, Merrillville, IN 46410",Merrillville, Indiana,(219) 525-3495,91,4.7,https://lh3.googleusercontent.com/a-/AOh14Gh0bnw8O0VXeZEuKefs-M1yfAoFO6LYZrOtePGaHg=s40-c-rp-br100,drug rehab in Indiana,
Light House Recovery Center,https://www.lrcwashington.org/," 313 E Main St, Washington, IN 47501",Washington, Indiana,(812) 642-5100,20,4.4,https://lh6.googleusercontent.com/-04l_50HGaSI/AAAAAAAAAAI/AAAAAAAAAAA/Rxy8yhNcJMU/s44-p-k-no-ns-nd/photo.jpg,drug rehab in Indiana,
Seeds of Hope Inc,https://www.seedsofhopeindy.org/," 1425 S Mickley Ave, Indianapolis, IN 46241",Indianapolis, Indiana,(317) 244-0420,4,5.0,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Indiana,
Avenues Recovery Center at Fort Wayne,https://avenuesrecoveryindiana.com/," 2626 Fairfield Ave, Fort Wayne, IN 46807",Fort Wayne, Indiana,(260) 235-5900,50,4.3,https://lh5.googleusercontent.com/-1xQ310H3LSo/AAAAAAAAAAI/AAAAAAAAAAA/uLwDPWbw2Aw/s44-p-k-no-ns-nd/photo.jpg,drug rehab in Indiana,
Turning Point Center,http://www.lifespringhealthsystems.org/," 1060 Sharon Dr, Jeffersonville, IN 47130",Jeffersonville, Indiana,(812) 283-7116,9,3.2,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Indiana,
Life Recovery Center,http://www.liferecoverycenter.net/," 710 Executive Park Dr. Ste. LL1, Greenwood, IN 46143",Greenwood, Indiana,(317) 887-3290,29,4.5,https://lh5.googleusercontent.com/-6CaXLtdAQxs/AAAAAAAAAAI/AAAAAAAAAAA/nKd8Dzmg6Z0/s44-p-k-no-ns-nd/photo.jpg,drug rehab in Indiana,
Meridian Addiction and Recovery Center,http://www.meridianhs.org/Mental/AddictionServices," 498 NW 18th St Bldg 417, Richmond, IN 47374",Richmond, Indiana,(765) 373-8704,9,2.6,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Indiana,
Progress House,http://www.progresshouse.org/," 201 Shelby St, Indianapolis, IN 46202",Indianapolis, Indiana,(317) 637-9816,37,4.5,https://lh6.googleusercontent.com/-fqU4ZBRpW4U/AAAAAAAAAAI/AAAAAAAAAAA/WlWxkU7srNQ/s44-p-k-no-ns-nd/photo.jpg,drug rehab in Indiana,
Parkdale Center for Professionals,http://parkdalecenter.com/," 350 Indian Boundary Rd, Chesterton, IN 46304",Chesterton, Indiana,(888) 883-8433,15,3.7,https://lh6.googleusercontent.com/-Mt1_gnuoi1I/AAAAAAAAAAI/AAAAAAAAAAA/qZ3VtxCHmbQ/s44-p-k-no-ns-nd/photo.jpg,drug rehab in Indiana,
Fort Wayne Recovery,https://fortwaynerecovery.com/," 310 E Dupont Rd, Fort Wayne, IN 46825",Fort Wayne, Indiana,(260) 297-7092,36,4.7,https://lh4.googleusercontent.com/-Ae7EFa87SPU/AAAAAAAAAAI/AAAAAAAAAAA/1hq9JhP6-v8/s44-p-k-no-ns-nd/photo.jpg,drug rehab in Indiana,
Cardinal Recovery,https://cardinalrecovery.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb," 1130 W Jefferson St Suite B, Franklin, IN 46131",Franklin, Indiana,(463) 724-3416,98,4.8,https://lh5.googleusercontent.com/-NvIT7oAzSKk/AAAAAAAAAAI/AAAAAAAAAAA/Gad4edCtVgQ/s44-p-k-no-ns-nd/photo.jpg,drug rehab in Indiana,
CleanSlate Outpatient Addiction Medicine,https://www.cleanslatecenters.com/indianapolis-north-meridian-indiana/?utm_source=google&utm_medium=local&utm_campaign=IN_IndianapolisN," 1725 N Meridian St, Indianapolis, IN 46202",Indianapolis, Indiana,(317) 396-2679,32,4.3,//lh3.googleusercontent.com/a/AATXAJwhXXBl8waqeqt2V7zmSNvWGlBz1V6r7q6ftCiy=w32-h32-k-cc,drug rehab in Indiana,
Hickory Treatment Center at Rockville,https://www.hickorytreatmentcenters.com/rockville/," 768 N U.S. 41, Rockville, IN 47872",Parke County, Indiana,(765) 889-5511,28,4.8,https://lh5.googleusercontent.com/-1JGTR9TmeDY/AAAAAAAAAAI/AAAAAAAAAAA/elTbfuKgO8E/s44-p-k-no-ns-nd/photo.jpg,drug rehab in Indiana,
Never Alone Recovery,https://neveralonerecovery.com/?utm_source=organic&utm_medium=gmb&utm_campaign=gmb," Munster, IN 46321",Munster, Indiana,(219) 244-2874,107,5.0,https://lh3.googleusercontent.com/-4w0xs-xdZ6g/AAAAAAAAAAI/AAAAAAAAAAA/nSr4uLbqIk8/s44-p-k-no-ns-nd/photo.jpg,drug rehab in Indiana,
Salvation Army Harbor Light Center,https://centralusa.salvationarmy.org/harborlightindiana," 2400 N Tibbs Ave, Indianapolis, IN 46222",Indianapolis, Indiana,(317) 972-1450,25,3.6,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Indiana,
Options Treatment Center,#," 1404 S State Ave, Indianapolis, IN 46203",Indianapolis, Indiana,(317) 787-4050,4,3.0,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Indiana,
Oasis Center for Recovery Indianapolis,https://drug-rehab-alcohol-detox-near-me-indianapolis.business.site/?utm_source=gmb&utm_medium=referral," 5130 Brouse Ave, Indianapolis, IN 46205",Indianapolis, Indiana,(463) 223-7985,2,5.0,https://lh5.googleusercontent.com/-bScOCTXwE1I/AAAAAAAAAAI/AAAAAAAAAAA/NE5826ere50/s44-p-k-no-ns-nd/photo.jpg,drug rehab in Indiana,
Hickory Treatment Center at Rockville,https://www.hickorytreatmentcenters.com/rockville/," 768 N U.S. 41, Rockville, IN 47872",Parke County, Indiana,(765) 889-5511,28,4.8,https://lh5.googleusercontent.com/-1JGTR9TmeDY/AAAAAAAAAAI/AAAAAAAAAAA/elTbfuKgO8E/s44-p-k-no-ns-nd/photo.jpg,drug rehab in Indiana,
IU Health Addiction Treatment & Recovery Center - IU Health Bloomington Hospital,https://iuhealth.org/find-locations/addiction-treatment-recovery-center-iu-health-bloomington-hospital?utm_source=Google&utm_medium=Yext&y_source=1_MTI5Mjg4MjktNzE1LWxvY2F0aW9uLndlYnNpdGU%3D," 727 W 2nd St, Bloomington, IN 47403",Bloomington, Indiana,(800) 387-3440,Not Available,Not Available,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Indiana,
House of Hope-Madison County,http://www.andhouseofhope.org/," 902 High St, Anderson, IN 46012",Anderson, Indiana,(765) 644-7086,17,4.8,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Indiana,
Holistic Addiction Center,#," 4280 Tattersall Dr, Plainfield, IN 46168",Hendricks County, Indiana,Not Available,Not Available,Not Available,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Indiana,
Choices Recovery Center,https://crehab.org/," 3606 E Jefferson Blvd, South Bend, IN 46615",South Bend, Indiana,(877) 474-7025,46,3.6,https://lh6.googleusercontent.com/-MrOkueYIP1Q/AAAAAAAAAAI/AAAAAAAAAAA/WQTHj-cpIls/s44-p-k-no-ns-nd/photo.jpg,drug rehab in Indiana,
Recovery Works Merrillville,http://recoveryworksmerrillville.com/," 201 W 89th Ave, Merrillville, IN 46410",Merrillville, Indiana,(219) 472-0066,38,3.6,https://lh4.googleusercontent.com/-t84dI02ZNyo/AAAAAAAAAAI/AAAAAAAAAAA/M3aVbr_Rc8w/s44-p-k-no-ns-nd/photo.jpg,drug rehab in Indiana,
Lucina Treatment Center,#," 8140 Castleton Rd, Indianapolis, IN 46250",Indianapolis, Indiana,Not Available,15,4.7,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Indiana,
"Community Outreach Network Services, Inc.",http://www.consindy.org/," 2105 N Meridian St STE 102, Indianapolis, IN 46202",Indianapolis, Indiana,(317) 926-5463,4,4.0,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Indiana,
CleanSlate Outpatient Addiction Medicine,https://www.cleanslatecenters.com/bloomington-indiana/?utm_source=google&utm_medium=local&utm_campaign=IN_Bloomington," 203 W 1st St, Bloomington, IN 47403",Bloomington, Indiana,(812) 668-1946,20,4.8,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Indiana,
Fairbanks Alcohol & Drug Trtmn,http://www.fairbankscd.org/," 210 W Walnut St, Kokomo, IN 46901",Kokomo, Indiana,(765) 236-0313,2,3.0,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Indiana,
Journey Road Treatment Center - East,https://www.recoveratjourneyroad.com/," 1201 N Post Rd Suite 4, Indianapolis, IN 46219",Indianapolis, Indiana,(317) 405-8833,17,3.9,https://lh4.googleusercontent.com/-epLBSCSMiGM/AAAAAAAAAAI/AAAAAAAAAAA/QBOaDGY7Vb8/s44-p-k-no-ns-nd/photo.jpg,drug rehab in Indiana,
The NewDay Center,https://thenewdaycenter.com/," 9240 N Meridian St Suite 340, Indianapolis, IN 46260",Indianapolis, Indiana,(317) 291-1967,2,5.0,https://lh4.googleusercontent.com/-cjFzWqXgBR0/AAAAAAAAAAI/AAAAAAAAAAA/tN0m1CnCmx0/s44-p-k-no-ns-nd/photo.jpg,drug rehab in Indiana,
"Springtime Counseling Center, LLC",http://www.myduiguy.com/," 6515 E 82nd St #102, Indianapolis, IN 46250",Indianapolis, Indiana,(317) 849-0599,2,3.0,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Indiana,
Dove Recovery House for Women,http://doverecoveryhouse.org/," 3351 N Meridian St #110, Indianapolis, IN 46208",Indianapolis, Indiana,(317) 964-0450,12,3.8,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Indiana,
Living Life Clean,#," 122 W Walnut St, Kokomo, IN 46901",Kokomo, Indiana,(765) 234-3115,2,3.0,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Indiana,
Meridian Addiction and Recovery Center,http://www.meridianhs.org/Mental/AddictionServices," 498 NW 18th St Bldg 417, Richmond, IN 47374",Richmond, Indiana,(765) 373-8704,9,2.6,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Indiana,
Recovery To Freedom,#," 1103 S Warman Ave, Indianapolis, IN 46221",Indianapolis, Indiana,(317) 638-3691,1,5.0,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Indiana,
Sycamore Springs,https://sycamorespringshealth.com/?utm_source=google&utm_medium=Yext," 833 Park E Blvd, Lafayette, IN 47905",Lafayette, Indiana,(765) 743-4400,160,2.9,https://lh3.googleusercontent.com/-l2NYOLPV6To/AAAAAAAAAAI/AAAAAAAAAAA/fg9v55nLOiU/s44-p-k-no-ns-nd/photo.jpg,drug rehab in Indiana,
Gilead House,http://gileadhousekokomo.org/," 406 E Sycamore St, Kokomo, IN 46901",Kokomo, Indiana,(765) 865-9427,23,4.6,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Indiana,
Options Behavioral Health Hospital,https://www.optionsbehavioralhealthsystem.com/?utm_source=GMB&utm_medium=organic&utm_campaign=listing&utm_term=brand," 5602 Caito Dr, Indianapolis, IN 46226",Lawrence, Indiana,(855) 820-3801,204,2.7,https://lh4.googleusercontent.com/-sQWfFDYX7jA/AAAAAAAAAAI/AAAAAAAAAAA/RSb5nyXggyo/s44-p-k-no-ns-nd/photo.jpg,drug rehab in Indiana,
Wooded Glen Recovery Center,https://woodedglen.com/," 2602 Hebron Church Rd, Henryville, IN 47126",Clark County, Indiana,(888) 262-0020,49,3.1,https://lh4.googleusercontent.com/-ztZ30Owi4S8/AAAAAAAAAAI/AAAAAAAAAAA/kYhm9YCKvls/s44-p-k-no-ns-nd/photo.jpg,drug rehab in Indiana,
Sunrise Recovery,http://www.sunriserecoverycare.com/," 1610 Blackiston View Dr, Clarksville, IN 47129",Clarksville, Indiana,(812) 924-7547,65,5.0,https://lh4.googleusercontent.com/-pUfCHmrj00o/AAAAAAAAAAI/AAAAAAAAAAA/Yf-M1ybRvRQ/s44-p-k-no-ns-nd/photo.jpg,drug rehab in Indiana,
Grace Recovery and Wellness,http://www.gracerecoveryandwellness.com/," 1400 Broadway St, Anderson, IN 46012",Anderson, Indiana,(888) 228-5485,15,5.0,https://lh6.googleusercontent.com/-svgUROLHp-g/AAAAAAAAAAI/AAAAAAAAAAA/pek3j7YmS0s/s44-p-k-no-ns-nd/photo.jpg,drug rehab in Indiana,
Shelby County Drug Free Cltion,#," 710 S Miller St, Shelbyville, IN 46176",Shelbyville, Indiana,(317) 458-2769,1,1.0,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Indiana,
CleanSlate Outpatient Addiction Medicine,https://cleanslatecenters.com/location/anderson-in/," 4925 S Scatterfield Rd, Anderson, IN 46013",Anderson, Indiana,(765) 442-0402,48,4.2,https://lh3.googleusercontent.com/a-/AOh14Gg8-4UFm0XZeyfvtzw-Y32fhEz_qC18IHJ9Yf7VTmc=s40-c-rp-ba4-br100,drug rehab in Indiana,
First City Recovery Center,https://firstcityrecoverycenter.com/?utm_source=google&utm_medium=listing&utm_campaign=gmb," 317 W Jefferson St, Kokomo, IN 46901",Kokomo, Indiana,(877) 388-1436,38,4.7,https://lh3.googleusercontent.com/-w0KarJE7ygg/AAAAAAAAAAI/AAAAAAAAAAA/VTy1TOxkWXc/s44-p-k-no-ns-nd/photo.jpg,drug rehab in Indiana,
Light House Recovery Center,https://www.lrcwashington.org/," 313 E Main St, Washington, IN 47501",Washington, Indiana,(812) 642-5100,20,4.4,https://lh6.googleusercontent.com/-04l_50HGaSI/AAAAAAAAAAI/AAAAAAAAAAA/Rxy8yhNcJMU/s44-p-k-no-ns-nd/photo.jpg,drug rehab in Indiana,
Celebrate Freedom,http://www.indysoberliving.com/," 10124 E 46th St, Indianapolis, IN 46235",Lawrence, Indiana,(317) 210-3733,10,4.6,https://lh6.googleusercontent.com/-ytSNwPpn_sU/AAAAAAAAAAI/AAAAAAAAAAA/PyWd2A0HVxQ/s44-p-k-no-ns-nd/photo.jpg,drug rehab in Indiana,
Sandra Eskenazi Mental Health Center,http://www.eskenazihealth.edu/locations/832-meridian-center," 832 N Meridian St, Indianapolis, IN 46204",Indianapolis, Indiana,(317) 686-5634,61,4.6,//lh3.googleusercontent.com/a/AATXAJxH_EUvjIFW4bZGCJbyKg2GGZsBvXTR1X1hZDZd=w32-h32-k-cc,drug rehab in Indiana,
"Providence Drug Detox Indianapolis, IN",https://drug-rehab-alcohol-detox-indianapolis-in-providence.business.site/?utm_source=gmb&utm_medium=referral," 617 E North St, Indianapolis, IN 46204",Indianapolis, Indiana,(463) 208-7279,4,5.0,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Indiana,
Cross Road Recovery Center,http://www.crossroadchristianrecovery.org/," 6512 US-27, Richmond, IN 47374",Wayne County, Indiana,(765) 939-8000,3,4.7,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Indiana,
INDIANA RECOVERY NETWORK,http://indianarecoverynetwork.org/," 1431 N Delaware St, Indianapolis, IN 46202",Indianapolis, Indiana,Not Available,Not Available,Not Available,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Indiana,
Mockingbird Hill Recovery Center,https://www.mockingbirdhill.org/," 4038 Ridgeview Dr, Anderson, IN 46013",Anderson, Indiana,(765) 641-8231,6,4.8,https://lh3.googleusercontent.com/-LbhcyjnomI0/AAAAAAAAAAI/AAAAAAAAAAA/shS1uzt_faY/s44-p-k-no-ns-nd/photo.jpg,drug rehab in Indiana,
Salvation Army A.R.C.,http://satruck.org/," 711 Washington St, Indianapolis, IN 46202",Indianapolis, Indiana,(317) 638-6585,6,3.7,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Indiana,
CleanSlate Outpatient Addiction Medicine,https://www.cleanslatecenters.com/lafayette-indiana/?utm_source=google&utm_medium=local&utm_campaign=IN_Lafayette," 30 Professional Ct #2A, Lafayette, IN 47905",Lafayette, Indiana,(765) 838-1218,61,4.7,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Indiana,
AppleGate Recovery Greenwood,https://applegaterecovery.com/location/greenwood//?utm_source=google&utm_medium=organic&utm_campaign=gmb," 3623 E Southport Rd, Indianapolis, IN 46227",Indianapolis, Indiana,(317) 455-8246,Not Available,Not Available,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Indiana,
CleanSlate Outpatient Addiction Medicine,https://www.cleanslatecenters.com/kokomo-indiana/?utm_source=google&utm_medium=local&utm_campaign=IN_Kokomo," 3728 S Reed Rd, Kokomo, IN 46902",Kokomo, Indiana,(765) 626-7110,34,4.5,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Indiana,
Turning Point Center,http://www.lifespringhealthsystems.org/," 1060 Sharon Dr, Jeffersonville, IN 47130",Jeffersonville, Indiana,(812) 283-7116,9,3.2,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Indiana,
IU Health Ball Addiction Treatment & Recovery Center,https://iuhealth.org/find-locations/addiction-treatment-recovery-center-iu-health-ball-memorial-hospital?utm_source=Google&utm_medium=Yext&y_source=1_MTM0OTA5NzMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D," 210 N Tillotson Ave, Muncie, IN 47304",Muncie, Indiana,(765) 254-4025,1,5.0,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Indiana,
Avenues Recovery Center at Fort Wayne,https://avenuesrecoveryindiana.com/," 2626 Fairfield Ave, Fort Wayne, IN 46807",Fort Wayne, Indiana,(260) 235-5900,50,4.3,https://lh5.googleusercontent.com/-1xQ310H3LSo/AAAAAAAAAAI/AAAAAAAAAAA/uLwDPWbw2Aw/s44-p-k-no-ns-nd/photo.jpg,drug rehab in Indiana,
Alexander Detox & Crisis Information,https://alexander-detox-crisis-information.business.site/?utm_source=gmb&utm_medium=referral," Lafayette, IN 47904",Lafayette, Indiana,(765) 416-1969,1,4.0,https://lh5.googleusercontent.com/-Q8CFvTEh9MY/AAAAAAAAAAI/AAAAAAAAAAA/mcbwNpy92Mk/s44-p-k-no-ns-nd/photo.jpg,drug rehab in Indiana,
CleanSlate Outpatient Addiction Medicine,https://www.cleanslatecenters.com/noblesville-indiana/?utm_source=google&utm_medium=local&utm_campaign=IN_Noblesville," 18051 River Rd Suite 101, Noblesville, IN 46062",Noblesville, Indiana,(317) 674-0062,5,5.0,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Indiana,
"Margot Morgan, MS",#," 120 W 7th St, Bloomington, IN 47408",Bloomington, Indiana,(812) 339-1551,3,5.0,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Indiana,
Advantage Counseling,#," 1710 Hospital Dr, Martinsville, IN 46151",Martinsville, Indiana,(866) 856-0200,2,3.0,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Indiana,
Northwest Indiana Treatment Center,http://www.methadonetreatmentcenter.com/our-locations/indiana/northwest-indiana-treatment-center," 8500 Broadway, Merrillville, IN 46410",Merrillville, Indiana,(219) 769-7710,20,4.6,https://lh3.googleusercontent.com/a/AATXAJxxps6NeUTKWLVf2pPS8BsTVIP1YLSmmZ2xS91P=s40-c-rp-ba2-br100,drug rehab in Indiana,
Fort Wayne Recovery,https://fortwaynerecovery.com/," 310 E Dupont Rd, Fort Wayne, IN 46825",Fort Wayne, Indiana,(260) 297-7092,36,4.7,https://lh4.googleusercontent.com/-Ae7EFa87SPU/AAAAAAAAAAI/AAAAAAAAAAA/1hq9JhP6-v8/s44-p-k-no-ns-nd/photo.jpg,drug rehab in Indiana,
Anabranch Recovery,https://anabranchrecovery.com/," 1400 E Crossing Blvd, Terre Haute, IN 47802",Vigo County, Indiana,(888) 303-3580,20,4.1,https://lh6.googleusercontent.com/-2sVStiSCtlY/AAAAAAAAAAI/AAAAAAAAAAA/JBhJhCjAKUU/s44-p-k-no-ns-nd/photo.jpg,drug rehab in Indiana,
Life Recovery Center,https://www.liferecoverycenter.net/," 4455 McCoy St #301, Lawrence, IN 46226",Lawrence, Indiana,(317) 887-3290,6,3.7,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Indiana,
